"COUNTRY","Country","ISC11_LEVEL_CAT","Education level and programe orientation","INDICATOR","Indicator","EXPENDITURE_TYPE","Type of expenditure","REF_SECTOR","Source of funds","COUNTERPART_SECTOR","Institution type","YEAR","Year","Value","Flag Codes","Flags"
"LTU","Lithuania","L6T8","ISCED2011 levels 6 to 8","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",3.368,,
"KOR","Korea","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",15.839,,
"KOR","Korea","T","All ISCED levels","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",15.453,,
"GRC","Greece","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.299,,
"GRC","Greece","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.351,,
"RUS","Russia","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",5.042,,
"RUS","Russia","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",5.355,"w","Includes data from another category"
"ISR","Israel","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",5.388,,
"ISR","Israel","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",5.721,,
"CAN","Canada","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.553,,
"CAN","Canada","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"x","Data included in another category"
"FIN","Finland","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",,"x","Data included in another category"
"FIN","Finland","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",,"x","Data included in another category"
"JPN","Japan","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.948,,
"JPN","Japan","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.904,,
"LUX","Luxembourg","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.947,,
"LUX","Luxembourg","L1","Primary education (ISCED2011 level 1)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.984,,
"IRL","Ireland","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.144,,
"IRL","Ireland","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.175,,
"FIN","Finland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.488,,
"FIN","Finland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2015","2015",0.503,,
"USA","United States","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.214,,
"USA","United States","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.248,,
"CHE","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.146,,
"CHE","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2015","2015",0.19,,
"GRC","Greece","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.014,,
"GRC","Greece","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2015","2015",0.004,,
"SWE","Sweden","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",2.508,,
"SWE","Sweden","L3","Upper secondary education (ISCED2011 level 3)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",2.454,,
"HUN","Hungary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",0.216,,
"HUN","Hungary","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2015","2015",0.2,,
"ITA","Italy","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",1.353,,
"ITA","Italy","L2","Lower secondary education (ISCED2011 level 2)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",1.4,,
"USA","United States","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2014","2014",0.053,,
"USA","United States","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","T","All sectors","2015","2015",0.05,,
"CAN","Canada","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_PUBEXP","Expenditure on education as a share of total government expenditure","T","All expenditure types","S13","General government","OUT_INST_T","Outside educational institutions","2014","2014",1.195,,
